rat_id,study_day,condition,treatment,trial_num,total_rem_duration,total_sleep_duration,percentage_from_sleep,counts_rem
1,5,OR-N,4,5,1182.0,7974.0,0.14823175319789314,15
1,5,OR-N,4,1,0.0,0.0,,0
1,5,OR-N,4,3,0.0,1492.0,0.0,0
1,5,OR-N,4,4,60.0,713.0,0.08415147265077139,1
1,5,OR-N,4,2,0.0,318.0,0.0,0
9,15,OR,4,1,0.0,0.0,,0
9,15,OR,4,5,0.0,191.0,0.0,0
9,15,OR,4,3,0.0,0.0,,0
9,15,OR,4,4,0.0,166.0,0.0,0
9,15,OR,4,2,0.0,0.0,,0
9,3,HC,4,2,587.0,1799.0,0.3262923846581434,10
9,3,HC,4,3,456.0,1934.0,0.23578076525336092,5
9,3,HC,4,5,869.0,4350.0,0.19977011494252875,17
9,3,HC,4,1,300.0,1782.0,0.16835016835016836,4
9,3,HC,4,4,111.0,628.0,0.1767515923566879,1
9,4,OD,4,5,1646.0,8204.0,0.2006338371526085,22
9,4,OD,4,4,542.0,2470.0,0.2194331983805668,6
9,4,OD,4,1,18.0,856.0,0.02102803738317757,1
9,4,OD,4,2,254.0,1815.0,0.1399449035812672,4
9,4,OD,4,3,543.0,2421.0,0.22428748451053285,8
9,10,OR,4,2,315.0,1872.0,0.16826923076923078,6
9,10,OR,4,4,339.0,2025.0,0.1674074074074074,3
9,10,OR,4,1,198.0,1508.0,0.1312997347480106,3
9,10,OR,4,5,1297.0,6792.0,0.19095995288574794,18
9,10,OR,4,3,327.0,1748.0,0.18707093821510298,4
9,2,CON,4,1,170.0,1805.0,0.09418282548476455,3
9,2,CON,4,2,305.0,2320.0,0.1314655172413793,7
9,2,CON,4,5,449.0,4431.0,0.10133152787181224,10
9,2,CON,4,3,411.0,2089.0,0.19674485399712782,6
9,2,CON,4,4,403.0,1704.0,0.23650234741784038,10
9,14,OR,4,5,0.0,0.0,,0
9,14,OR,4,3,0.0,57.0,0.0,0
9,14,OR,4,2,0.0,119.0,0.0,0
9,14,OR,4,4,0.0,31.0,0.0,0
9,14,OR,4,1,0.0,0.0,,0
9,16,OR-N,4,4,514.0,2078.0,0.24735322425409048,5
9,16,OR-N,4,2,0.0,565.0,0.0,0
9,16,OR-N,4,3,247.0,1609.0,0.15351149782473586,3
9,16,OR-N,4,1,107.0,753.0,0.14209827357237717,1
9,16,OR-N,4,5,1294.0,7378.0,0.17538628354567634,19
13,4,OD,4,4,0.0,2142.0,0.0,0
13,4,OD,4,3,0.0,1422.0,0.0,0
13,4,OD,4,2,0.0,820.0,0.0,0
13,4,OD,4,5,897.0,5155.0,0.1740058195926285,11
13,4,OD,4,1,0.0,0.0,,0
13,13,OR-N,4,2,0.0,463.0,0.0,0
13,13,OR-N,4,1,0.0,0.0,,0
13,13,OR-N,4,3,0.0,46.0,0.0,0
13,13,OR-N,4,4,0.0,0.0,,0
13,13,OR-N,4,5,0.0,27.0,0.0,0
13,3,OR,4,3,415.0,2150.0,0.1930232558139535,6
13,3,OR,4,1,0.0,326.0,0.0,0
13,3,OR,4,5,585.0,3268.0,0.17900856793145656,7
13,3,OR,4,4,370.0,2209.0,0.16749660479855139,3
13,3,OR,4,2,367.0,1864.0,0.1968884120171674,3
13,2,HC,4,4,148.0,930.0,0.15913978494623657,2
13,2,HC,4,1,0.0,707.0,0.0,0
