rat_id,study_day,condition,treatment,trial_num,rem_start,rem_end,state,num_bouts,mean_duration,total_duration,percent_of_rem
1,4,CON,4,3,2191,2238,tonic,2,22.169999999999845,44.33999999999969,0.9434042553191424
4,2,HC,4,5.3,7961,7976,phasic,0,,0.0,0.0
4,2,HC,4,5.3,7961,7976,tonic,1,15.0,15.0,1.0
4,3,CON,3,5.1,723,802,phasic,2,1.882000000000005,3.76400000000001,0.04764556962025329
4,3,CON,3,5.1,723,802,tonic,3,25.078666666666663,75.23599999999999,0.9523544303797468
4,3,CON,3,5.1,1078,1086,phasic,0,,0.0,0.0
4,3,CON,3,5.1,1078,1086,tonic,1,8.0,8.0,1.0
4,3,CON,3,5.1,1267,1278,phasic,0,,0.0,0.0
4,3,CON,3,5.1,1267,1278,tonic,1,11.0,11.0,1.0
4,3,CON,3,5.1,1306,1323,phasic,0,,0.0,0.0
4,3,CON,3,5.1,1306,1323,tonic,1,17.0,17.0,1.0
4,3,CON,3,5.1,1387,1524,phasic,2,1.7460000000000946,3.492000000000189,0.02548905109489189
4,3,CON,3,5.1,1387,1524,tonic,3,44.502666666666606,133.5079999999998,0.9745109489051081
4,3,CON,3,5.1,1589,1596,phasic,0,,0.0,0.0
4,3,CON,3,5.1,1589,1596,tonic,1,7.0,7.0,1.0
4,3,CON,3,5.1,2211,2284,phasic,1,3.505999999999858,3.505999999999858,0.048027397260272026
4,3,CON,3,5.1,2211,2284,tonic,2,34.74700000000007,69.49400000000014,0.951972602739728
4,3,CON,3,5.1,2478,2596,phasic,7,1.6305714285713944,11.41399999999976,0.09672881355932
4,3,CON,3,5.1,2478,2596,tonic,8,13.32325000000003,106.58600000000024,0.90327118644068
1,3,HC,4,4,623,696,phasic,1,4.509999999999991,4.509999999999991,0.06178082191780809
1,3,HC,4,4,623,696,tonic,2,34.245000000000005,68.49000000000001,0.9382191780821919
1,3,HC,4,4,1576,1647,phasic,1,1.1079999999999472,1.1079999999999472,0.015605633802816158
1,3,HC,4,4,1576,1647,tonic,2,34.946000000000026,69.89200000000005,0.9843943661971838
1,3,HC,4,4,1783,1822,phasic,0,,0.0,0.0
1,3,HC,4,4,1783,1822,tonic,1,39.0,39.0,1.0
8,2,OR,3,2,2282,2353,phasic,1,2.33600000000024,2.33600000000024,0.03290140845070761
8,2,OR,3,2,2282,2353,tonic,2,34.33199999999988,68.66399999999976,0.9670985915492923
6,10,OD,4,5.4,8139,8151,phasic,0,,0.0,0.0
6,10,OD,4,5.4,8139,8151,tonic,1,12.0,12.0,1.0
6,10,OD,4,5.4,8372,8425,phasic,0,,0.0,0.0
6,10,OD,4,5.4,8372,8425,tonic,1,53.0,53.0,1.0
6,10,OD,4,5.4,8490,8494,phasic,0,,0.0,0.0
6,10,OD,4,5.4,8490,8494,tonic,1,4.0,4.0,1.0
4,6,OR,3,3,649,688,phasic,0,,0.0,0.0
4,6,OR,3,3,649,688,tonic,1,39.0,39.0,1.0
4,6,OR,3,3,1028,1098,phasic,1,4.045999999999822,4.045999999999822,0.05779999999999745
4,6,OR,3,3,1028,1098,tonic,2,32.97700000000009,65.95400000000018,0.9422000000000026
4,6,OR,3,3,1541,1547,phasic,0,,0.0,0.0
4,6,OR,3,3,1541,1547,tonic,1,6.0,6.0,1.0
4,6,OR,3,3,1582,1646,phasic,0,,0.0,0.0
4,6,OR,3,3,1582,1646,tonic,1,64.0,64.0,1.0
4,6,OR,3,3,1675,1711,phasic,1,2.923999999999978,2.923999999999978,0.08122222222222161
4,6,OR,3,3,1675,1711,tonic,2,16.53800000000001,33.07600000000002,0.9187777777777784
4,6,OR,3,3,1885,1914,phasic,0,,0.0,0.0
4,6,OR,3,3,1885,1914,tonic,1,29.0,29.0,1.0
4,6,OR,3,3,1995,2024,phasic,1,2.1119999999998527,2.1119999999998527,0.07282758620689148
4,6,OR,3,3,1995,2024,tonic,2,13.444000000000074,26.888000000000147,0.9271724137931086
4,6,OR,3,3,2128,2227,phasic,4,1.4920000000000755,5.968000000000302,0.06028282828283133
4,6,OR,3,3,2128,2227,tonic,5,18.60639999999994,93.0319999999997,0.9397171717171686
4,6,OR,3,3,2232,2243,phasic,0,,0.0,0.0
4,6,OR,3,3,2232,2243,tonic,1,11.0,11.0,1.0
4,6,OR,3,3,2248,2267,phasic,0,,0.0,0.0
4,6,OR,3,3,2248,2267,tonic,1,19.0,19.0,1.0
4,6,OR,3,3,2541,2560,phasic,1,1.0619999999998981,1.0619999999998981,0.055894736842099904
4,6,OR,3,3,2541,2560,tonic,2,8.969000000000051,17.938000000000102,0.9441052631579001
7,3,CON,3,3,1370,1492,phasic,2,2.6159999999999854,5.231999999999971,0.042885245901639106
7,3,CON,3,3,1370,1492,tonic,3,38.92266666666668,116.76800000000003,0.9571147540983609
7,3,CON,3,3,1546,1558,phasic,0,,0.0,0.0
7,3,CON,3,3,1546,1558,tonic,1,12.0,12.0,1.0
7,3,CON,3,3,2237,2303,phasic,0,,0.0,0.0
7,3,CON,3,3,2237,2303,tonic,1,66.0,66.0,1.0
8,2,OR,3,3,1659,1698,phasic,0,,0.0,0.0
8,2,OR,3,3,1659,1698,tonic,1,39.0,39.0,1.0
8,2,OR,3,3,2102,2208,phasic,1,3.9020000000000437,3.9020000000000437,0.036811320754717394
8,2,OR,3,3,2102,2208,tonic,2,51.04899999999998,102.09799999999996,0.9631886792452826
8,2,OR,3,3,2287,2419,phasic,4,1.8055000000000518,7.222000000000207,0.05471212121212278
8,2,OR,3,3,2287,2419,tonic,5,24.955599999999958,124.77799999999979,0.9452878787878772
3,5,CON,3,1,1714,1723,phasic,0,,0.0,0.0
3,5,CON,3,1,1714,1723,tonic,1,9.0,9.0,1.0
3,5,CON,3,1,1900,1985,phasic,0,,0.0,0.0
3,5,CON,3,1,1900,1985,tonic,1,85.0,85.0,1.0
3,5,CON,3,1,2449,2454,phasic,1,0.3020000000001346,0.3020000000001346,0.06040000000002692
3,5,CON,3,1,2449,2454,tonic,1,4.697999999999865,4.697999999999865,0.9395999999999731
3,6,OD,1,5.3,5543,5638,phasic,0,,0.0,0.0
3,6,OD,1,5.3,5543,5638,tonic,1,95.0,95.0,1.0
3,6,OD,1,5.3,5920,5971,phasic,0,,0.0,0.0
3,6,OD,1,5.3,5920,5971,tonic,1,51.0,51.0,1.0
3,6,OD,1,5.3,6108,6134,phasic,0,,0.0,0.0
3,6,OD,1,5.3,6108,6134,tonic,1,26.0,26.0,1.0
3,6,OD,1,5.3,6496,6534,phasic,4,0.9954999999997654,3.9819999999990614,0.10478947368418583
3,6,OD,1,5.3,6496,6534,tonic,5,6.803600000000188,34.01800000000094,0.8952105263158142
3,6,OD,1,5.3,6815,6824,phasic,0,,0.0,0.0
3,6,OD,1,5.3,6815,6824,tonic,1,9.0,9.0,1.0
3,6,OD,1,5.3,7366,7380,phasic,0,,0.0,0.0
3,6,OD,1,5.3,7366,7380,tonic,1,14.0,14.0,1.0
1,5,OR-N,4,5.3,6251,6255,phasic,0,,0.0,0.0
1,5,OR-N,4,5.3,6251,6255,tonic,1,4.0,4.0,1.0
1,5,OR-N,4,5.3,6627,6792,phasic,4,1.7454999999997654,6.981999999999061,0.042315151515145824
1,5,OR-N,4,5.3,6627,6792,tonic,5,31.60360000000019,158.01800000000094,0.9576848484848541
1,5,OR-N,4,5.3,7555,7674,phasic,4,2.0534999999995307,8.213999999998123,0.06902521008401784
1,5,OR-N,4,5.3,7555,7674,tonic,5,22.157200000000376,110.78600000000188,0.9309747899159821
1,5,OR-N,4,5.3,7696,7774,phasic,0,,0.0,0.0
1,5,OR-N,4,5.3,7696,7774,tonic,1,78.0,78.0,1.0
9,2,CON,4,5.4,8436,8446,phasic,0,,0.0,0.0
9,2,CON,4,5.4,8436,8446,tonic,1,10.0,10.0,1.0
5,2,OR,0,5.2,2608,2794,phasic,3,1.4766666666667636,4.430000000000291,0.023817204301076835
5,2,OR,0,5.2,2608,2794,tonic,4,45.39249999999993,181.5699999999997,0.9761827956989232
4,5,HC,0,5.3,5351,5418,phasic,0,,0.0,0.0
4,5,HC,0,5.3,5351,5418,tonic,1,67.0,67.0,1.0
4,5,HC,0,5.3,6388,6440,phasic,3,1.642666666666931,4.928000000000793,0.09476923076924602
4,5,HC,0,5.3,6388,6440,tonic,4,11.767999999999802,47.07199999999921,0.905230769230754
4,5,HC,0,5.3,7623,7638,phasic,0,,0.0,0.0
4,5,HC,0,5.3,7623,7638,tonic,1,15.0,15.0,1.0
6,10,OD,4,5.3,5403,5464,phasic,3,1.9353333333334983,5.806000000000495,0.09518032786886058
6,10,OD,4,5.3,5403,5464,tonic,4,13.798499999999876,55.193999999999505,0.9048196721311395
6,10,OD,4,5.3,6178,6232,phasic,0,,0.0,0.0
6,10,OD,4,5.3,6178,6232,tonic,1,54.0,54.0,1.0
6,10,OD,4,5.3,6586,6776,phasic,4,2.346000000000231,9.384000000000924,0.04938947368421539
6,10,OD,4,5.3,6586,6776,tonic,5,36.12319999999981,180.61599999999908,0.9506105263157846
6,10,OD,4,5.3,7238,7293,phasic,1,1.5399999999999636,1.5399999999999636,0.027999999999999338
6,10,OD,4,5.3,7238,7293,tonic,2,26.730000000000018,53.460000000000036,0.9720000000000006
6,10,OD,4,5.3,7317,7501,phasic,5,1.950799999999981,9.753999999999905,0.053010869565216875
6,10,OD,4,5.3,7317,7501,tonic,6,29.041000000000015,174.2460000000001,0.9469891304347832
6,10,OD,4,5.3,7523,7590,phasic,0,,0.0,0.0
6,10,OD,4,5.3,7523,7590,tonic,1,67.0,67.0,1.0
4,8,HC,1,5.3,5618,5690,phasic,1,2.048000000000684,2.048000000000684,0.028444444444453945
4,8,HC,1,5.3,5618,5690,tonic,2,34.97599999999966,69.95199999999932,0.9715555555555461
4,8,HC,1,5.3,7076,7221,phasic,3,3.1859999999999977,9.557999999999993,0.06591724137931029
4,8,HC,1,5.3,7076,7221,tonic,4,33.8605,135.442,0.9340827586206897
4,8,HC,1,5.3,7543,7576,phasic,0,,0.0,0.0
4,8,HC,1,5.3,7543,7576,tonic,1,33.0,33.0,1.0
4,8,HC,1,5.3,7827,7880,phasic,0,,0.0,0.0
4,8,HC,1,5.3,7827,7880,tonic,1,53.0,53.0,1.0
4,9,HC,0,5.3,7028,7106,phasic,2,1.0639999999998508,2.1279999999997017,0.027282051282047456
4,9,HC,0,5.3,7028,7106,tonic,3,25.290666666666766,75.8720000000003,0.9727179487179526
1,5,OR-N,4,5.1,1738,1758,phasic,0,,0.0,0.0
1,5,OR-N,4,5.1,1738,1758,tonic,1,20.0,20.0,1.0
1,5,OR-N,4,5.1,2483,2525,phasic,1,1.8540000000002692,1.8540000000002692,0.044142857142863555
1,5,OR-N,4,5.1,2483,2525,tonic,2,20.072999999999865,40.14599999999973,0.9558571428571364
9,3,HC,4,1,545,598,phasic,0,,0.0,0.0
9,3,HC,4,1,545,598,tonic,1,53.0,53.0,1.0
9,3,HC,4,1,647,688,phasic,1,3.2420000000000755,3.2420000000000755,0.07907317073170916
9,3,HC,4,1,647,688,tonic,2,18.878999999999962,37.757999999999925,0.9209268292682908
9,3,HC,4,1,935,1004,phasic,1,5.1340000000000146,5.1340000000000146,0.07440579710144948
9,3,HC,4,1,935,1004,tonic,2,31.932999999999993,63.865999999999985,0.9255942028985505
9,3,HC,4,1,1336,1473,phasic,4,2.0674999999999386,8.269999999999754,0.06036496350364784
9,3,HC,4,1,1336,1473,tonic,4,32.18250000000006,128.73000000000025,0.9396350364963522
1,2,OR,4,5.1,1538,1607,phasic,1,3.074000000000069,3.074000000000069,0.044550724637682164
1,2,OR,4,5.1,1538,1607,tonic,2,32.962999999999965,65.92599999999993,0.9554492753623178
9,4,OD,4,5.3,5294,5531,phasic,8,2.096749999999929,16.773999999999432,0.07077637130801448
9,4,OD,4,5.3,5294,5531,tonic,9,24.46955555555562,220.22600000000057,0.9292236286919855
9,4,OD,4,5.3,7392,7487,phasic,0,,0.0,0.0
9,4,OD,4,5.3,7392,7487,tonic,1,95.0,95.0,1.0
5,6,HC,1,5.3,6707,6725,phasic,0,,0.0,0.0
5,6,HC,1,5.3,6707,6725,tonic,1,18.0,18.0,1.0
5,6,HC,1,5.3,7510,7631,phasic,5,1.4116000000001805,7.058000000000902,0.05833057851240415
5,6,HC,1,5.3,7510,7631,tonic,6,18.990333333333183,113.9419999999991,0.9416694214875958
4,4,OD,1,5.3,6072,6237,phasic,5,1.2772000000000845,6.386000000000422,0.03870303030303286
4,4,OD,1,5.3,6072,6237,tonic,6,26.435666666666595,158.61399999999958,0.9612969696969671
4,4,OD,1,5.3,6502,6566,phasic,0,,0.0,0.0
4,4,OD,1,5.3,6502,6566,tonic,1,64.0,64.0,1.0
4,4,OD,1,5.3,7168,7196,phasic,1,1.0299999999997453,1.0299999999997453,0.03678571428570519
4,4,OD,1,5.3,7168,7196,tonic,2,13.485000000000127,26.970000000000255,0.9632142857142948
4,4,OD,1,5.3,7602,7725,phasic,5,2.51919999999991,12.595999999999549,0.10240650406503699
4,4,OD,1,5.3,7602,7725,tonic,6,18.40066666666674,110.40400000000045,0.8975934959349631
4,4,OD,1,5.3,8007,8079,phasic,0,,0.0,0.0
4,4,OD,1,5.3,8007,8079,tonic,1,72.0,72.0,1.0
3,16,OR,1,5.2,3799,3861,phasic,3,1.2799999999997453,3.839999999999236,0.06193548387095542
3,16,OR,1,5.2,3799,3861,tonic,4,14.540000000000191,58.160000000000764,0.9380645161290446
3,16,OR,1,5.2,4542,4570,phasic,0,,0.0,0.0
3,16,OR,1,5.2,4542,4570,tonic,1,28.0,28.0,1.0
7,3,CON,3,4,944,1023,phasic,2,1.3290000000000077,2.6580000000000155,0.03364556962025336
7,3,CON,3,4,944,1023,tonic,3,25.44733333333333,76.34199999999998,0.9663544303797467
7,3,CON,3,4,1479,1629,phasic,3,1.6733333333333273,5.019999999999982,0.03346666666666655
7,3,CON,3,4,1479,1629,tonic,4,36.245000000000005,144.98000000000002,0.9665333333333335
7,3,CON,3,4,2206,2401,phasic,4,1.6190000000000282,6.476000000000113,0.03321025641025699
7,3,CON,3,4,2206,2401,tonic,5,37.70479999999998,188.5239999999999,0.966789743589743
4,3,CON,3,5.4,8563,8591,phasic,0,,0.0,0.0
4,3,CON,3,5.4,8563,8591,tonic,1,28.0,28.0,1.0
4,3,CON,3,5.4,8676,8780,phasic,3,2.7286666666665647,8.185999999999694,0.07871153846153553
4,3,CON,3,5.4,8676,8780,tonic,4,23.953500000000076,95.8140000000003,0.9212884615384644
4,3,CON,3,5.4,9241,9249,phasic,0,,0.0,0.0
4,3,CON,3,5.4,9241,9249,tonic,1,8.0,8.0,1.0
4,3,CON,3,5.4,9649,9657,phasic,0,,0.0,0.0
4,3,CON,3,5.4,9649,9657,tonic,1,8.0,8.0,1.0
4,1,CON,4,3,830,847,phasic,0,,0.0,0.0
4,1,CON,4,3,830,847,tonic,1,17.0,17.0,1.0
4,1,CON,4,3,1164,1303,phasic,6,2.0653333333333044,12.391999999999825,0.08915107913668939
4,1,CON,4,3,1164,1303,tonic,7,18.086857142857166,126.60800000000017,0.9108489208633106
4,1,CON,4,3,1332,1449,phasic,2,2.355999999999881,4.711999999999762,0.040273504273502236
4,1,CON,4,3,1332,1449,tonic,3,37.42933333333341,112.28800000000024,0.9597264957264977
4,1,CON,4,3,2118,2230,phasic,4,2.085499999999911,8.341999999999643,0.07448214285713968
4,1,CON,4,3,2118,2230,tonic,5,20.73160000000007,103.65800000000036,0.9255178571428603
4,1,CON,4,3,2280,2376,phasic,1,1.874000000000251,1.874000000000251,0.019520833333335947
4,1,CON,4,3,2280,2376,tonic,2,47.062999999999874,94.12599999999975,0.980479166666664
6,5,OR,4,3,1699,1765,phasic,2,0.93100000000004,1.86200000000008,0.028212121212122424
6,5,OR,4,3,1699,1765,tonic,3,21.379333333333307,64.13799999999992,0.9717878787878775
6,5,OR,4,3,2086,2209,phasic,4,1.6754999999999427,6.701999999999771,0.054487804878046914
6,5,OR,4,3,2086,2209,tonic,5,23.259600000000045,116.29800000000023,0.9455121951219531
1,1,OD,4,5.4,8628,8732,phasic,5,1.3916000000001076,6.958000000000538,0.06690384615385134
1,1,OD,4,5.4,8628,8732,tonic,6,16.173666666666577,97.04199999999946,0.9330961538461486
1,1,OD,4,5.4,10204,10485,phasic,3,2.0313333333336536,6.09400000000096,0.02168683274021694
1,1,OD,4,5.4,10204,10485,tonic,4,68.72649999999976,274.90599999999904,0.978313167259783
2,2,OR,2,3,1757,1829,phasic,0,,0.0,0.0
2,2,OR,2,3,1757,1829,tonic,1,72.0,72.0,1.0
2,2,OR,2,3,2063,2126,phasic,2,2.2940000000000964,4.588000000000193,0.07282539682539989
2,2,OR,2,3,2063,2126,tonic,3,19.470666666666602,58.41199999999981,0.9271746031746001
2,2,OR,2,3,2466,2550,phasic,2,2.4300000000000637,4.860000000000127,0.05785714285714437
2,2,OR,2,3,2466,2550,tonic,3,26.379999999999956,79.13999999999987,0.9421428571428556
7,3,CON,3,5.4,8346,8353,phasic,0,,0.0,0.0
7,3,CON,3,5.4,8346,8353,tonic,1,7.0,7.0,1.0
7,3,CON,3,5.4,8554,8594,phasic,1,1.1159999999999854,1.1159999999999854,0.027899999999999637
7,3,CON,3,5.4,8554,8594,tonic,2,19.442000000000007,38.884000000000015,0.9721000000000004
2,1,OD,2,5.4,9506,9513,phasic,0,,0.0,0.0
2,1,OD,2,5.4,9506,9513,tonic,1,7.0,7.0,1.0
7,5,OD,3,5.2,2815,2929,phasic,2,1.6109999999998763,3.2219999999997526,0.028263157894734672
7,5,OD,3,5.2,2815,2929,tonic,3,36.92600000000008,110.77800000000025,0.9717368421052653
7,5,OD,3,5.2,2970,2994,phasic,0,,0.0,0.0
7,5,OD,3,5.2,2970,2994,tonic,1,24.0,24.0,1.0
7,5,OD,3,5.2,3399,3473,phasic,2,2.15099999999984,4.30199999999968,0.05813513513513081
7,5,OD,3,5.2,3399,3473,tonic,3,23.232666666666773,69.69800000000032,0.9418648648648692
7,5,OD,3,5.2,3975,4063,phasic,3,1.53733333333336,4.61200000000008,0.05240909090909182
7,5,OD,3,5.2,3975,4063,tonic,3,27.795999999999975,83.38799999999992,0.9475909090909082
7,5,OD,3,5.2,4584,4603,phasic,0,,0.0,0.0
7,5,OD,3,5.2,4584,4603,tonic,1,19.0,19.0,1.0
7,5,OD,3,5.2,4927,4994,phasic,2,3.099999999999909,6.199999999999818,0.09253731343283311
7,5,OD,3,5.2,4927,4994,tonic,3,20.266666666666726,60.80000000000018,0.9074626865671669
11,1,CON,4,1,1848,1855,phasic,0,,0.0,0.0
11,1,CON,4,1,1848,1855,tonic,1,7.0,7.0,1.0
11,1,CON,4,1,2195,2218,phasic,0,,0.0,0.0
11,1,CON,4,1,2195,2218,tonic,1,23.0,23.0,1.0
11,1,CON,4,1,2365,2388,phasic,1,1.0239999999998872,1.0239999999998872,0.04452173913042988
11,1,CON,4,1,2365,2388,tonic,2,10.988000000000056,21.976000000000113,0.9554782608695701
3,7,HC,1,3,1929,2052,phasic,2,1.9239999999999782,3.8479999999999563,0.0312845528455281
3,7,HC,1,3,1929,2052,tonic,3,39.71733333333335,119.15200000000004,0.9687154471544719
3,7,HC,1,3,2133,2161,phasic,0,,0.0,0.0
3,7,HC,1,3,2133,2161,tonic,1,28.0,28.0,1.0
9,1,HC,2,2,1191,1244,phasic,2,0.9130000000000109,1.8260000000000218,0.03445283018867966
9,1,HC,2,2,1191,1244,tonic,3,17.057999999999993,51.17399999999998,0.9655471698113204
9,1,HC,2,2,2405,2444,phasic,1,1.268000000000029,1.268000000000029,0.03251282051282126
9,1,HC,2,2,2405,2444,tonic,2,18.865999999999985,37.73199999999997,0.9674871794871788
4,2,HC,0,3,1904,1922,phasic,0,,0.0,0.0
4,2,HC,0,3,1904,1922,tonic,1,18.0,18.0,1.0
5,2,OR,0,2,1659,1759,phasic,3,1.4466666666666395,4.339999999999918,0.04339999999999918
5,2,OR,0,2,1659,1759,tonic,4,23.91500000000002,95.66000000000008,0.9566000000000008
5,2,OR,0,2,2357,2384,phasic,0,,0.0,0.0
5,2,OR,0,2,2357,2384,tonic,1,27.0,27.0,1.0
3,1,OR,4,5.1,1794,1809,phasic,0,,0.0,0.0
3,1,OR,4,5.1,1794,1809,tonic,1,15.0,15.0,1.0
3,1,OR,4,5.1,2079,2126,phasic,1,1.7960000000002765,1.7960000000002765,0.03821276595745269
3,1,OR,4,5.1,2079,2126,tonic,2,22.60199999999986,45.20399999999972,0.9617872340425473
5,8,HC,0,5.1,708,820,phasic,4,1.1110000000000184,4.444000000000074,0.03967857142857208
5,8,HC,0,5.1,708,820,tonic,5,21.511199999999985,107.55599999999993,0.9603214285714279
5,8,HC,0,5.1,850,888,phasic,0,,0.0,0.0
5,8,HC,0,5.1,850,888,tonic,1,38.0,38.0,1.0
5,8,HC,0,5.1,1267,1314,phasic,0,,0.0,0.0
5,8,HC,0,5.1,1267,1314,tonic,1,47.0,47.0,1.0
5,8,HC,0,5.1,1753,1904,phasic,1,1.16599999999994,1.16599999999994,0.007721854304635364
5,8,HC,0,5.1,1753,1904,tonic,2,74.91700000000003,149.83400000000006,0.9922781456953647
5,8,HC,0,5.1,1943,2076,phasic,2,1.1710000000000491,2.3420000000000982,0.017609022556391716
5,8,HC,0,5.1,1943,2076,tonic,3,43.55266666666663,130.6579999999999,0.9823909774436083
3,3,HC,4,5.3,5710,5826,phasic,1,1.4020000000000437,1.4020000000000437,0.0120862068965521
3,3,HC,4,5.3,5710,5826,tonic,2,57.29899999999998,114.59799999999996,0.9879137931034478
3,3,HC,4,5.3,6371,6423,phasic,1,3.050000000000182,3.050000000000182,0.05865384615384965
3,3,HC,4,5.3,6371,6423,tonic,1,48.94999999999982,48.94999999999982,0.9413461538461504
3,3,HC,4,5.3,7211,7311,phasic,3,2.2006666666666206,6.601999999999862,0.06601999999999862
3,3,HC,4,5.3,7211,7311,tonic,4,23.349500000000035,93.39800000000014,0.9339800000000014
3,3,HC,4,5.3,8083,8098,phasic,0,,0.0,0.0
3,3,HC,4,5.3,8083,8098,tonic,1,15.0,15.0,1.0
6,4,OD,2,5.4,8297,8305,phasic,0,,0.0,0.0
6,4,OD,2,5.4,8297,8305,tonic,1,8.0,8.0,1.0
6,4,OD,2,5.4,8445,8515,phasic,2,1.76299999999992,3.52599999999984,0.050371428571426284
6,4,OD,2,5.4,8445,8515,tonic,3,22.158000000000055,66.47400000000016,0.9496285714285737
4,5,OD,3,2,852,865,phasic,0,,0.0,0.0
4,5,OD,3,2,852,865,tonic,1,13.0,13.0,1.0
4,5,OD,3,2,903,929,phasic,0,,0.0,0.0
4,5,OD,3,2,903,929,tonic,1,26.0,26.0,1.0
4,5,OD,3,2,1130,1134,phasic,0,,0.0,0.0
4,5,OD,3,2,1130,1134,tonic,1,4.0,4.0,1.0
4,5,OD,3,2,1138,1308,phasic,3,2.122666666666646,6.367999999999938,0.0374588235294114
4,5,OD,3,2,1138,1308,tonic,4,40.908000000000015,163.63200000000006,0.9625411764705886
4,5,OD,3,2,1840,1858,phasic,0,,0.0,0.0
4,5,OD,3,2,1840,1858,tonic,1,18.0,18.0,1.0
4,5,OD,3,2,2004,2012,phasic,0,,0.0,0.0
4,5,OD,3,2,2004,2012,tonic,1,8.0,8.0,1.0
4,5,OD,3,2,2131,2140,phasic,0,,0.0,0.0
4,5,OD,3,2,2131,2140,tonic,1,9.0,9.0,1.0
4,5,OD,3,2,2222,2307,phasic,1,1.3479999999999563,1.3479999999999563,0.015858823529411252
4,5,OD,3,2,2222,2307,tonic,2,41.82600000000002,83.65200000000004,0.9841411764705887
4,5,OD,3,2,2409,2425,phasic,0,,0.0,0.0
4,5,OD,3,2,2409,2425,tonic,1,16.0,16.0,1.0
4,5,OD,3,2,2607,2698,phasic,2,1.48700000000008,2.97400000000016,0.03268131868132044
4,5,OD,3,2,2607,2698,tonic,3,29.341999999999945,88.02599999999984,0.9673186813186796
11,2,OD,4,5.1,1801,1832,phasic,0,,0.0,0.0
11,2,OD,4,5.1,1801,1832,tonic,1,31.0,31.0,1.0
11,2,OD,4,5.1,2099,2244,phasic,3,2.5900000000001455,7.770000000000437,0.05358620689655474
11,2,OD,4,5.1,2099,2244,tonic,4,34.30749999999989,137.22999999999956,0.9464137931034453
6,7,OR-N,4,4,1318,1360,phasic,1,2.117999999999938,2.117999999999938,0.050428571428569956
6,7,OR-N,4,4,1318,1360,tonic,2,19.94100000000003,39.88200000000006,0.9495714285714301
6,7,OR-N,4,4,1510,1555,phasic,0,,0.0,0.0
6,7,OR-N,4,4,1510,1555,tonic,1,45.0,45.0,1.0
6,7,OR-N,4,4,1645,1663,phasic,1,3.7259999999998854,3.7259999999998854,0.20699999999999363
6,7,OR-N,4,4,1645,1663,tonic,2,7.137000000000057,14.274000000000115,0.7930000000000064
1,3,OR,2,5.2,3425,3430,phasic,0,,0.0,0.0
1,3,OR,2,5.2,3425,3430,tonic,1,5.0,5.0,1.0
1,3,OR,2,5.2,3630,3635,phasic,0,,0.0,0.0
1,3,OR,2,5.2,3630,3635,tonic,1,5.0,5.0,1.0
1,3,OR,2,5.2,3760,3829,phasic,1,2.450000000000273,2.450000000000273,0.03550724637681555
1,3,OR,2,5.2,3760,3829,tonic,2,33.274999999999864,66.54999999999973,0.9644927536231844
3,1,OR,4,5.2,2780,2798,phasic,0,,0.0,0.0
3,1,OR,4,5.2,2780,2798,tonic,1,18.0,18.0,1.0
3,1,OR,4,5.2,3146,3154,phasic,0,,0.0,0.0
3,1,OR,4,5.2,3146,3154,tonic,1,8.0,8.0,1.0
3,1,OR,4,5.2,3778,3880,phasic,1,5.0779999999999745,5.0779999999999745,0.04978431372548995
3,1,OR,4,5.2,3778,3880,tonic,2,48.46100000000001,96.92200000000003,0.95021568627451
3,1,OR,4,5.2,4259,4265,phasic,0,,0.0,0.0
3,1,OR,4,5.2,4259,4265,tonic,1,6.0,6.0,1.0
3,1,OR,4,5.2,4489,4507,phasic,0,,0.0,0.0
3,1,OR,4,5.2,4489,4507,tonic,1,18.0,18.0,1.0
3,1,OR,4,5.2,4669,4895,phasic,9,1.4900000000001858,13.410000000001673,0.05933628318584811
3,1,OR,4,5.2,4669,4895,tonic,10,21.258999999999833,212.58999999999833,0.9406637168141518
4,1,OR,0,5.3,7388,7464,phasic,2,2.3499999999994543,4.699999999998909,0.061842105263143536
4,1,OR,0,5.3,7388,7464,tonic,3,23.76666666666703,71.30000000000109,0.9381578947368565
4,1,OR,0,5.3,7956,8019,phasic,1,1.0760000000000218,1.0760000000000218,0.017079365079365427
4,1,OR,0,5.3,7956,8019,tonic,2,30.96199999999999,61.92399999999998,0.9829206349206345
6,2,OD,4,5.4,9189,9379,phasic,3,2.225333333333765,6.676000000001295,0.035136842105269975
6,2,OD,4,5.4,9189,9379,tonic,4,45.830999999999676,183.3239999999987,0.96486315789473
4,17,HC,0,5.4,9487,9572,phasic,3,1.9886666666673893,5.966000000002168,0.07018823529414316
4,17,HC,0,5.4,9487,9572,tonic,4,19.758499999999458,79.03399999999783,0.9298117647058568
3,6,HC,4,5.4,8297,8404,phasic,4,1.6665000000002692,6.666000000001077,0.062299065420570815
3,6,HC,4,5.4,8297,8404,tonic,5,20.066799999999784,100.33399999999892,0.9377009345794292
3,6,HC,4,5.4,9262,9298,phasic,2,1.2609999999995125,2.521999999999025,0.07005555555552848
3,6,HC,4,5.4,9262,9298,tonic,3,11.159333333333658,33.478000000000975,0.9299444444444716
3,6,HC,4,5.4,9609,9672,phasic,3,1.8573333333327657,5.571999999998297,0.08844444444441742
3,6,HC,4,5.4,9609,9672,tonic,4,14.357000000000426,57.4280000000017,0.9115555555555825
3,6,HC,4,5.4,10340,10372,phasic,0,,0.0,0.0
