rat_id,study_day,condition,treatment,trial_num,epoch_id,state,duration
5,14,OR,0,2,3,tonic,31.579999999999927
5,17,HC,1,5.4,0,phasic,1.1539999999986321
5,17,HC,1,5.4,1,phasic,2.956000000000131
5,17,HC,1,5.4,2,phasic,2.8439999999991414
5,17,HC,1,5.4,0,tonic,19.39600000000064
5,17,HC,1,5.4,1,tonic,76.45000000000073
5,17,HC,1,5.4,2,tonic,29.610000000000582
5,17,HC,1,5.4,3,tonic,0.25
5,17,HC,1,5.4,4,tonic,46.340000000000146
3,14,HC,3,5.4,0,phasic,1.7419999999983702
3,14,HC,3,5.4,1,phasic,3.6779999999998836
3,14,HC,3,5.4,2,phasic,2.350000000000364
3,14,HC,3,5.4,0,tonic,20.004000000000815
3,14,HC,3,5.4,1,tonic,33.07000000000153
3,14,HC,3,5.4,2,tonic,27.54199999999946
3,14,HC,3,5.4,3,tonic,13.613999999999578
3,14,HC,3,5.4,4,tonic,43.0
4,1,CON,4,5.3,0,phasic,4.097999999999956
4,1,CON,4,5.3,1,phasic,3.462000000000444
4,1,CON,4,5.3,2,phasic,1.5839999999998327
4,1,CON,4,5.3,0,tonic,34.74200000000019
4,1,CON,4,5.3,1,tonic,9.159999999999854
4,1,CON,4,5.3,2,tonic,42.365999999999985
4,1,CON,4,5.3,3,tonic,28.501999999999498
4,1,CON,4,5.3,4,tonic,54.08600000000024
4,1,CON,4,5.3,5,tonic,53.0
9,16,OR-N,4,5.1,0,phasic,1.3819999999998345
9,16,OR-N,4,5.1,1,phasic,1.2480000000000473
9,16,OR-N,4,5.1,2,phasic,1.9379999999998745
9,16,OR-N,4,5.1,3,phasic,3.282000000000153
9,16,OR-N,4,5.1,0,tonic,30.034000000000106
9,16,OR-N,4,5.1,1,tonic,1.5140000000001237
9,16,OR-N,4,5.1,2,tonic,33.625999999999976
9,16,OR-N,4,5.1,3,tonic,16.258000000000038
9,16,OR-N,4,5.1,4,tonic,37.983999999999924
9,16,OR-N,4,5.1,5,tonic,12.733999999999924
9,16,OR-N,4,5.1,6,tonic,34.0
3,6,HC,4,1,0,phasic,0.9559999999996762
3,6,HC,4,1,1,phasic,0.9499999999998181
3,6,HC,4,1,0,tonic,19.416000000000167
3,6,HC,4,1,1,tonic,24.876000000000204
3,6,HC,4,1,2,tonic,10.802000000000135
13,1,CON,4,5.3,0,phasic,2.4080000000003565
13,1,CON,4,5.3,1,phasic,1.2739999999994325
13,1,CON,4,5.3,2,phasic,2.0720000000001164
13,1,CON,4,5.3,0,tonic,77.52599999999984
13,1,CON,4,5.3,1,tonic,14.028000000000247
13,1,CON,4,5.3,2,tonic,0.23400000000037835
13,1,CON,4,5.3,3,tonic,5.457999999999629
8,6,OD,3,5.4,0,phasic,2.2120000000013533
8,6,OD,3,5.4,1,phasic,2.386000000000422
8,6,OD,3,5.4,0,tonic,92.0
8,6,OD,3,5.4,1,tonic,5.0
8,6,OD,3,5.4,2,tonic,63.85399999999936
8,6,OD,3,5.4,3,tonic,1.2799999999988358
8,6,OD,3,5.4,4,tonic,23.26800000000003
3,16,OR,1,3,0,tonic,36.0
3,16,OR,1,3,1,tonic,130.0
1,2,OD,2,5.3,0,tonic,46.0
11,1,CON,4,5.2,0,phasic,1.1079999999997199
11,1,CON,4,5.2,1,phasic,1.4020000000000437
11,1,CON,4,5.2,2,phasic,1.7260000000001128
11,1,CON,4,5.2,0,tonic,3.3760000000002037
11,1,CON,4,5.2,1,tonic,45.690000000000055
11,1,CON,4,5.2,2,tonic,12.208000000000084
11,1,CON,4,5.2,3,tonic,22.48999999999978
11,1,CON,4,5.2,4,tonic,9.0
6,2,OD,4,5.2,0,phasic,1.8840000000000146
6,2,OD,4,5.2,1,phasic,1.1440000000002328
6,2,OD,4,5.2,2,phasic,1.225999999999658
6,2,OD,4,5.2,3,phasic,2.8079999999999927
6,2,OD,4,5.2,4,phasic,1.781999999999698
6,2,OD,4,5.2,5,phasic,3.3320000000003347
6,2,OD,4,5.2,6,phasic,1.7619999999997162
6,2,OD,4,5.2,7,phasic,1.3720000000002983
6,2,OD,4,5.2,8,phasic,1.13799999999992
6,2,OD,4,5.2,9,phasic,2.3840000000000146
6,2,OD,4,5.2,10,phasic,4.194000000000415
6,2,OD,4,5.2,11,phasic,2.542000000000371
6,2,OD,4,5.2,0,tonic,79.19599999999991
6,2,OD,4,5.2,1,tonic,5.097999999999956
6,2,OD,4,5.2,2,tonic,38.61200000000008
6,2,OD,4,5.2,3,tonic,6.5340000000001055
6,2,OD,4,5.2,4,tonic,8.124000000000251
6,2,OD,4,5.2,5,tonic,37.5920000000001
6,2,OD,4,5.2,6,tonic,16.9699999999998
6,2,OD,4,5.2,7,tonic,4.697999999999865
6,2,OD,4,5.2,8,tonic,132.35600000000022
6,2,OD,4,5.2,9,tonic,16.882000000000062
6,2,OD,4,5.2,10,tonic,75.0
6,2,OD,4,5.2,11,tonic,12.844000000000051
6,2,OD,4,5.2,12,tonic,5.783999999999651
6,2,OD,4,5.2,13,tonic,1.7780000000002474
6,2,OD,4,5.2,14,tonic,4.11200000000008
6,2,OD,4,5.2,15,tonic,8.625999999999294
6,2,OD,4,5.2,16,tonic,7.30199999999968
6,2,OD,4,5.2,17,tonic,26.923999999999978
3,8,HC,0,4,0,phasic,2.018000000000029
3,8,HC,0,4,1,phasic,1.0259999999999536
3,8,HC,0,4,2,phasic,2.13799999999992
3,8,HC,0,4,3,phasic,3.435999999999922
3,8,HC,0,4,4,phasic,0.91599999999994
3,8,HC,0,4,5,phasic,4.653999999999996
3,8,HC,0,4,6,phasic,1.0040000000001328
3,8,HC,0,4,7,phasic,1.2179999999998472
3,8,HC,0,4,0,tonic,83.90800000000002
3,8,HC,0,4,1,tonic,0.5
3,8,HC,0,4,2,tonic,42.548
3,8,HC,0,4,3,tonic,28.516000000000076
3,8,HC,0,4,4,tonic,11.642000000000053
3,8,HC,0,4,5,tonic,14.912000000000035
3,8,HC,0,4,6,tonic,19.554000000000087
3,8,HC,0,4,7,tonic,1.321999999999889
3,8,HC,0,4,8,tonic,73.90599999999995
3,8,HC,0,4,9,tonic,5.461999999999989
3,8,HC,0,4,10,tonic,61.320000000000164
4,5,OD,3,5.4,0,tonic,58.0
4,5,OD,3,5.4,1,tonic,21.0
4,5,OD,3,5.4,2,tonic,12.0
4,5,OD,3,5.4,3,tonic,43.0
4,5,OD,3,5.4,4,tonic,5.0
5,16,OR,1,5.4,0,phasic,1.2659999999996217
5,16,OR,1,5.4,1,phasic,1.9879999999993743
5,16,OR,1,5.4,2,phasic,1.2659999999996217
5,16,OR,1,5.4,3,phasic,1.231999999999971
5,16,OR,1,5.4,4,phasic,1.4979999999995925
5,16,OR,1,5.4,5,phasic,1.3359999999993306
5,16,OR,1,5.4,6,phasic,1.0679999999993015
5,16,OR,1,5.4,7,phasic,0.9279999999998836
5,16,OR,1,5.4,8,phasic,1.2180000000007567
5,16,OR,1,5.4,9,phasic,0.9480000000003201
5,16,OR,1,5.4,0,tonic,10.231999999999971
5,16,OR,1,5.4,1,tonic,1.7900000000008731
5,16,OR,1,5.4,2,tonic,59.72400000000016
5,16,OR,1,5.4,3,tonic,21.747999999999593
5,16,OR,1,5.4,4,tonic,33.64600000000064
5,16,OR,1,5.4,5,tonic,6.108000000000175
5,16,OR,1,5.4,6,tonic,0.02599999999983993
5,16,OR,1,5.4,7,tonic,1.3800000000010186
5,16,OR,1,5.4,8,tonic,29.884000000000015
5,16,OR,1,5.4,9,tonic,36.29600000000028
5,16,OR,1,5.4,10,tonic,6.6340000000000146
5,16,OR,1,5.4,11,tonic,1.6939999999995052
5,16,OR,1,5.4,12,tonic,8.090000000000146
3,3,OR,0,5.1,0,phasic,1.0920000000000982
3,3,OR,0,5.1,1,phasic,1.3380000000001928
3,3,OR,0,5.1,2,phasic,1.4100000000003092
3,3,OR,0,5.1,3,phasic,1.206000000000131
3,3,OR,0,5.1,0,tonic,0.06199999999989814
3,3,OR,0,5.1,1,tonic,11.195999999999913
3,3,OR,0,5.1,2,tonic,38.3119999999999
3,3,OR,0,5.1,3,tonic,38.59999999999991
3,3,OR,0,5.1,4,tonic,14.823999999999614
3,3,OR,0,5.1,5,tonic,0.9600000000000364
6,4,CON,4,4,0,phasic,1.2619999999999436
6,4,CON,4,4,1,phasic,0.9039999999999964
6,4,CON,4,4,2,phasic,1.4700000000000273
6,4,CON,4,4,3,phasic,1.1240000000000236
6,4,CON,4,4,4,phasic,4.05600000000004
6,4,CON,4,4,5,phasic,3.2760000000000673
6,4,CON,4,4,6,phasic,4.86200000000008
6,4,CON,4,4,7,phasic,2.925999999999931
6,4,CON,4,4,8,phasic,1.0119999999999436
6,4,CON,4,4,9,phasic,3.788000000000011
6,4,CON,4,4,10,phasic,1.3399999999999181
6,4,CON,4,4,0,tonic,38.0
6,4,CON,4,4,1,tonic,11.734000000000037
6,4,CON,4,4,2,tonic,2.798000000000002
6,4,CON,4,4,3,tonic,1.475999999999999
6,4,CON,4,4,4,tonic,12.692000000000007
6,4,CON,4,4,5,tonic,11.515999999999963
6,4,CON,4,4,6,tonic,62.32599999999991
6,4,CON,4,4,7,tonic,60.71399999999994
6,4,CON,4,4,8,tonic,119.78999999999996
6,4,CON,4,4,9,tonic,30.0
6,4,CON,4,4,10,tonic,37.402000000000044
6,4,CON,4,4,11,tonic,9.433999999999969
6,4,CON,4,4,12,tonic,27.73400000000015
6,4,CON,4,4,13,tonic,38.58600000000001
6,4,CON,4,4,14,tonic,9.77800000000002
6,4,CON,4,4,15,tonic,27.0
5,5,OD,1,4,0,phasic,1.3759999999999764
5,5,OD,1,4,1,phasic,1.4940000000001419
5,5,OD,1,4,2,phasic,1.8679999999999382
5,5,OD,1,4,3,phasic,1.4639999999999418
5,5,OD,1,4,4,phasic,1.1239999999997963
5,5,OD,1,4,0,tonic,25.374000000000024
5,5,OD,1,4,1,tonic,2.9559999999999036
5,5,OD,1,4,2,tonic,2.897999999999911
5,5,OD,1,4,3,tonic,23.034000000000106
5,5,OD,1,4,4,tonic,0.09799999999995634
5,5,OD,1,4,5,tonic,22.366000000000213
5,5,OD,1,4,6,tonic,86.94800000000009
13,3,OR,4,5.2,0,phasic,1.3799999999996544
13,3,OR,4,5.2,1,phasic,1.2660000000000764
13,3,OR,4,5.2,2,phasic,4.395999999999731
13,3,OR,4,5.2,3,phasic,1.524000000000342
13,3,OR,4,5.2,4,phasic,1.5360000000000582
13,3,OR,4,5.2,5,phasic,3.381999999999607
13,3,OR,4,5.2,0,tonic,79.2800000000002
13,3,OR,4,5.2,1,tonic,4.3400000000001455
13,3,OR,4,5.2,2,tonic,6.153999999999996
13,3,OR,4,5.2,3,tonic,35.40000000000009
13,3,OR,4,5.2,4,tonic,49.784000000000106
13,3,OR,4,5.2,5,tonic,29.0
13,3,OR,4,5.2,6,tonic,0.05400000000008731
13,3,OR,4,5.2,7,tonic,34.82799999999952
13,3,OR,4,5.2,8,tonic,7.9520000000002256
13,3,OR,4,5.2,9,tonic,36.72400000000016
9,6,OD,2,2,0,tonic,27.0
9,6,OD,2,2,1,tonic,6.0
9,6,OD,2,2,2,tonic,14.0
13,2,HC,4,5.2,0,tonic,64.0
1,2,OD,2,2,0,phasic,1.9919999999999618
1,2,OD,2,2,0,tonic,84.57799999999997
1,2,OD,2,2,1,tonic,28.430000000000064
1,2,OD,2,2,2,tonic,14.0
3,3,OR,3,2,0,phasic,2.4220000000000255
3,3,OR,3,2,1,phasic,0.9360000000001492
3,3,OR,3,2,2,phasic,2.874000000000251
3,3,OR,3,2,0,tonic,47.61200000000008
3,3,OR,3,2,1,tonic,20.965999999999894
3,3,OR,3,2,2,tonic,12.286000000000058
3,3,OR,3,2,3,tonic,65.72599999999966
3,3,OR,3,2,4,tonic,13.177999999999884
9,3,HC,4,3,0,phasic,1.55399999999986
9,3,HC,4,3,1,phasic,1.7200000000000273
9,3,HC,4,3,2,phasic,1.6059999999999945
9,3,HC,4,3,3,phasic,1.4139999999999873
9,3,HC,4,3,4,phasic,1.2859999999998308
9,3,HC,4,3,5,phasic,4.089999999999918
9,3,HC,4,3,6,phasic,1.4100000000000819
9,3,HC,4,3,7,phasic,1.2380000000000564
9,3,HC,4,3,8,phasic,1.4100000000000819
9,3,HC,4,3,0,tonic,59.0
9,3,HC,4,3,1,tonic,79.63000000000011
9,3,HC,4,3,2,tonic,8.144000000000005
9,3,HC,4,3,3,tonic,29.854000000000042
9,3,HC,4,3,4,tonic,15.491999999999962
9,3,HC,4,3,5,tonic,30.854000000000042
9,3,HC,4,3,6,tonic,8.662000000000035
9,3,HC,4,3,7,tonic,27.784000000000106
9,3,HC,4,3,8,tonic,81.21199999999999
9,3,HC,4,3,9,tonic,7.804000000000087
9,3,HC,4,3,10,tonic,6.963999999999942
9,3,HC,4,3,11,tonic,38.90599999999995
9,3,HC,4,3,12,tonic,2.9659999999998945
9,3,HC,4,3,13,tonic,43.0
3,2,CON,4,5.1,0,phasic,1.599999999999909
3,2,CON,4,5.1,1,phasic,2.1400000000001
3,2,CON,4,5.1,2,phasic,6.2439999999999145
3,2,CON,4,5.1,3,phasic,1.8299999999999272
3,2,CON,4,5.1,4,phasic,2.4199999999998454
3,2,CON,4,5.1,5,phasic,1.5140000000001237
3,2,CON,4,5.1,0,tonic,6.97199999999998
3,2,CON,4,5.1,1,tonic,16.29600000000005
3,2,CON,4,5.1,2,tonic,18.21199999999999
3,2,CON,4,5.1,3,tonic,42.05400000000009
3,2,CON,4,5.1,4,tonic,38.072000000000116
3,2,CON,4,5.1,5,tonic,22.160000000000082
3,2,CON,4,5.1,6,tonic,69.83999999999992
3,2,CON,4,5.1,7,tonic,5.645999999999958
3,2,CON,4,5.1,8,tonic,60.0
4,5,HC,0,5.2,0,phasic,1.8419999999996435
4,5,HC,0,5.2,1,phasic,3.561999999999898
4,5,HC,0,5.2,2,phasic,2.149999999999636
4,5,HC,0,5.2,3,phasic,1.2440000000005966
4,5,HC,0,5.2,4,phasic,1.5379999999995562
4,5,HC,0,5.2,5,phasic,1.5960000000004584
4,5,HC,0,5.2,0,tonic,45.90599999999995
4,5,HC,0,5.2,1,tonic,25.23400000000038
4,5,HC,0,5.2,2,tonic,1.3640000000004875
4,5,HC,0,5.2,3,tonic,42.94200000000001
4,5,HC,0,5.2,4,tonic,30.81999999999971
4,5,HC,0,5.2,5,tonic,56.289999999999964
4,5,HC,0,5.2,6,tonic,6.264000000000124
4,5,HC,0,5.2,7,tonic,20.247999999999593
3,9,HC,1,5.3,0,phasic,1.0540000000000873
3,9,HC,1,5.3,0,tonic,45.0
3,9,HC,1,5.3,1,tonic,2.7600000000002183
3,9,HC,1,5.3,2,tonic,21.185999999999694
9,2,CON,4,2,0,phasic,2.2059999999999036
9,2,CON,4,2,1,phasic,1.19399999999996
9,2,CON,4,2,2,phasic,5.22199999999998
9,2,CON,4,2,3,phasic,2.05399999999986
9,2,CON,4,2,4,phasic,1.7039999999999509
9,2,CON,4,2,5,phasic,1.8099999999999454
9,2,CON,4,2,6,phasic,2.144000000000233
9,2,CON,4,2,0,tonic,23.0
9,2,CON,4,2,1,tonic,21.0
9,2,CON,4,2,2,tonic,25.307999999999993
9,2,CON,4,2,3,tonic,6.966000000000122
9,2,CON,4,2,4,tonic,38.708000000000084
9,2,CON,4,2,5,tonic,0.34600000000000364
9,2,CON,4,2,6,tonic,28.238000000000056
9,2,CON,4,2,7,tonic,25.054000000000087
9,2,CON,4,2,8,tonic,5.192000000000007
9,2,CON,4,2,9,tonic,17.48199999999997
9,2,CON,4,2,10,tonic,2.3739999999997963
9,2,CON,4,2,11,tonic,62.0
9,2,CON,4,2,12,tonic,33.0
13,3,OR,4,5.1,0,phasic,1.0640000000000782
13,3,OR,4,5.1,1,phasic,2.55600000000004
13,3,OR,4,5.1,0,tonic,41.511999999999944
13,3,OR,4,5.1,1,tonic,31.34199999999987
13,3,OR,4,5.1,2,tonic,30.526000000000067
13,3,OR,4,5.1,3,tonic,49.0
6,1,HC,2,2,0,phasic,0.9420000000000073
6,1,HC,2,2,1,phasic,2.2239999999997053
6,1,HC,2,2,2,phasic,1.1539999999999964
6,1,HC,2,2,3,phasic,3.104000000000269
6,1,HC,2,2,4,phasic,2.318000000000211
6,1,HC,2,2,5,phasic,1.77599999999984
6,1,HC,2,2,0,tonic,15.0
6,1,HC,2,2,1,tonic,51.41399999999999
6,1,HC,2,2,2,tonic,1.6440000000000055
6,1,HC,2,2,3,tonic,69.57200000000012
6,1,HC,2,2,4,tonic,3.0260000000002947
6,1,HC,2,2,5,tonic,23.603999999999814
6,1,HC,2,2,6,tonic,11.187999999999647
6,1,HC,2,2,7,tonic,17.15000000000009
6,1,HC,2,2,8,tonic,23.884000000000015
8,2,OR,3,5.1,0,phasic,1.844000000000051
8,2,OR,3,5.1,1,phasic,1.2760000000000673
8,2,OR,3,5.1,2,phasic,2.2059999999999036
8,2,OR,3,5.1,3,phasic,2.518000000000029
8,2,OR,3,5.1,4,phasic,1.6400000000001
8,2,OR,3,5.1,5,phasic,2.5920000000000982
8,2,OR,3,5.1,6,phasic,0.9819999999999709
8,2,OR,3,5.1,0,tonic,83.30999999999995
8,2,OR,3,5.1,1,tonic,17.048000000000002
8,2,OR,3,5.1,2,tonic,24.521999999999935
8,2,OR,3,5.1,3,tonic,43.8420000000001
8,2,OR,3,5.1,4,tonic,0.7019999999999982
8,2,OR,3,5.1,5,tonic,40.317999999999984
8,2,OR,3,5.1,6,tonic,2.19199999999978
8,2,OR,3,5.1,7,tonic,8.66599999999994
8,2,OR,3,5.1,8,tonic,0.3420000000000982
6,1,HC,2,5.2,0,phasic,1.6140000000000327
6,1,HC,2,5.2,1,phasic,2.8399999999996908
6,1,HC,2,5.2,2,phasic,1.8580000000001746
6,1,HC,2,5.2,3,phasic,1.0100000000002183
6,1,HC,2,5.2,4,phasic,1.038000000000011
6,1,HC,2,5.2,0,tonic,0.06399999999985084
6,1,HC,2,5.2,1,tonic,1.4280000000003383
6,1,HC,2,5.2,2,tonic,0.18800000000010186
6,1,HC,2,5.2,3,tonic,40.0319999999997
6,1,HC,2,5.2,4,tonic,8.447999999999865
6,1,HC,2,5.2,5,tonic,5.480000000000018
6,1,HC,2,5.2,6,tonic,37.0
6,1,HC,2,5.2,7,tonic,13.0
6,1,HC,2,5.2,8,tonic,19.0
1,3,OR,2,5.1,0,tonic,17.0
3,3,OR,3,5.2,0,phasic,1.856000000000222
3,3,OR,3,5.2,1,phasic,3.0579999999999927
3,3,OR,3,5.2,2,phasic,2.9299999999998363
3,3,OR,3,5.2,3,phasic,3.5279999999997926
3,3,OR,3,5.2,4,phasic,3.0920000000000982
3,3,OR,3,5.2,0,tonic,63.31399999999985
3,3,OR,3,5.2,1,tonic,0.8279999999999745
3,3,OR,3,5.2,2,tonic,6.304000000000087
3,3,OR,3,5.2,3,tonic,51.710000000000036
3,3,OR,3,5.2,4,tonic,80.1880000000001
3,3,OR,3,5.2,5,tonic,15.94399999999996
3,3,OR,3,5.2,6,tonic,4.248000000000047
3,7,HC,1,4,0,phasic,1.33400000000006
3,7,HC,1,4,1,phasic,1.3299999999999272
3,7,HC,1,4,2,phasic,0.9020000000000437
3,7,HC,1,4,3,phasic,1.038000000000011
3,7,HC,1,4,4,phasic,0.9299999999998363
3,7,HC,1,4,5,phasic,4.114000000000033
3,7,HC,1,4,6,phasic,2.7040000000001783
3,7,HC,1,4,0,tonic,13.311999999999898
3,7,HC,1,4,1,tonic,12.466000000000122
3,7,HC,1,4,2,tonic,11.16599999999994
3,7,HC,1,4,3,tonic,14.382000000000062
3,7,HC,1,4,4,tonic,0.8640000000000327
3,7,HC,1,4,5,tonic,15.912000000000035
3,7,HC,1,4,6,tonic,24.25
3,7,HC,1,4,7,tonic,60.0
3,7,HC,1,4,8,tonic,66.0
3,7,HC,1,4,9,tonic,10.58199999999988
3,7,HC,1,4,10,tonic,41.71399999999994
7,1,HC,3,5.2,0,phasic,0.9479999999998654
7,1,HC,3,5.2,1,phasic,1.6420000000002801
7,1,HC,3,5.2,2,phasic,1.3400000000001455
7,1,HC,3,5.2,3,phasic,6.494000000000142
7,1,HC,3,5.2,4,phasic,1.430000000000291
7,1,HC,3,5.2,0,tonic,42.99800000000005
7,1,HC,3,5.2,1,tonic,9.461999999999989
7,1,HC,3,5.2,2,tonic,17.493999999999687
7,1,HC,3,5.2,3,tonic,2.5599999999999454
7,1,HC,3,5.2,4,tonic,7.373999999999796
7,1,HC,3,5.2,5,tonic,80.25799999999981
7,1,HC,3,5.2,6,tonic,13.0
7,1,HC,3,5.2,7,tonic,11.0
5,7,HC,1,5.3,0,phasic,0.9120000000002619
5,7,HC,1,5.3,1,phasic,1.6500000000005457
5,7,HC,1,5.3,0,tonic,1.4899999999997817
5,7,HC,1,5.3,1,tonic,8.631999999999607
5,7,HC,1,5.3,2,tonic,34.3159999999998
5,7,HC,1,5.3,3,tonic,57.0
5,7,HC,1,5.3,4,tonic,72.0
9,6,OD,2,5.4,0,phasic,1.7300000000013824
9,6,OD,2,5.4,1,phasic,2.3040000000000873
9,6,OD,2,5.4,2,phasic,1.3720000000012078
9,6,OD,2,5.4,3,phasic,1.569999999999709
9,6,OD,2,5.4,0,tonic,38.0
9,6,OD,2,5.4,1,tonic,9.0
9,6,OD,2,5.4,2,tonic,4.0
9,6,OD,2,5.4,3,tonic,38.07799999999952
9,6,OD,2,5.4,4,tonic,0.6099999999987631
9,6,OD,2,5.4,5,tonic,18.497999999999593
9,6,OD,2,5.4,6,tonic,17.227999999999156
9,6,OD,2,5.4,7,tonic,22.610000000000582
3,2,CON,4,5.4,0,phasic,1.1840000000001965
3,2,CON,4,5.4,1,phasic,2.1719999999995707
3,2,CON,4,5.4,2,phasic,1.7880000000004657
3,2,CON,4,5.4,3,phasic,1.4359999999996944
3,2,CON,4,5.4,4,phasic,1.22400000000016
3,2,CON,4,5.4,5,phasic,1.1980000000003201
3,2,CON,4,5.4,0,tonic,2.2020000000002256
3,2,CON,4,5.4,1,tonic,21.065999999999804
3,2,CON,4,5.4,2,tonic,32.19599999999991
3,2,CON,4,5.4,3,tonic,11.083999999999833
3,2,CON,4,5.4,4,tonic,30.8720000000003
3,2,CON,4,5.4,5,tonic,0.0820000000003347
3,2,CON,4,5.4,6,tonic,74.6939999999995
3,2,CON,4,5.4,7,tonic,24.342000000000553
3,2,CON,4,5.4,8,tonic,1.4599999999991269
1,4,CON,4,5.4,0,phasic,1.1499999999996362
1,4,CON,4,5.4,1,phasic,1.021999999999025
1,4,CON,4,5.4,2,phasic,1.7800000000006548
1,4,CON,4,5.4,3,phasic,1.3179999999993015
1,4,CON,4,5.4,4,phasic,0.9020000000000437
1,4,CON,4,5.4,5,phasic,1.8000000000010914
1,4,CON,4,5.4,6,phasic,1.9599999999991269
1,4,CON,4,5.4,7,phasic,1.521999999999025
1,4,CON,4,5.4,8,phasic,1.6280000000006112
1,4,CON,4,5.4,0,tonic,42.65600000000086
1,4,CON,4,5.4,1,tonic,2.144000000000233
1,4,CON,4,5.4,2,tonic,64.02800000000025
1,4,CON,4,5.4,3,tonic,0.06199999999989814
1,4,CON,4,5.4,4,tonic,32.15799999999945
1,4,CON,4,5.4,5,tonic,10.677999999999884
1,4,CON,4,5.4,6,tonic,8.004000000000815
1,4,CON,4,5.4,7,tonic,1.863999999999578
1,4,CON,4,5.4,8,tonic,35.417999999999665
1,4,CON,4,5.4,9,tonic,14.654000000000451
1,4,CON,4,5.4,10,tonic,27.090000000000146
1,4,CON,4,5.4,11,tonic,16.790000000000873
1,4,CON,4,5.4,12,tonic,17.363999999999578
1,4,CON,4,5.4,13,tonic,37.00799999999981
4,1,OR,0,5.1,0,phasic,1.268000000000029
4,1,OR,0,5.1,1,phasic,1.2300000000000182
4,1,OR,0,5.1,2,phasic,1.5139999999998963
4,1,OR,0,5.1,3,phasic,0.9800000000000182
4,1,OR,0,5.1,4,phasic,1.0100000000002183
4,1,OR,0,5.1,5,phasic,1.9519999999997708
4,1,OR,0,5.1,6,phasic,2.349999999999909
4,1,OR,0,5.1,7,phasic,3.624000000000251
4,1,OR,0,5.1,0,tonic,34.0
4,1,OR,0,5.1,1,tonic,0.8199999999999363
4,1,OR,0,5.1,2,tonic,14.430000000000064
4,1,OR,0,5.1,3,tonic,14.720000000000027
4,1,OR,0,5.1,4,tonic,37.60200000000009
4,1,OR,0,5.1,5,tonic,15.435999999999922
4,1,OR,0,5.1,6,tonic,24.81399999999985
4,1,OR,0,5.1,7,tonic,5.092000000000098
4,1,OR,0,5.1,8,tonic,33.14200000000028
4,1,OR,0,5.1,9,tonic,12.833999999999833
4,1,OR,0,5.1,10,tonic,71.18199999999979
7,2,OR,3,3,0,phasic,3.562000000000353
7,2,OR,3,3,1,phasic,3.326000000000022
7,2,OR,3,3,0,tonic,31.697999999999865
7,2,OR,3,3,1,tonic,15.185999999999694
7,2,OR,3,3,2,tonic,58.228000000000065
13,4,OD,4,5.3,0,phasic,1.5839999999998327
13,4,OD,4,5.3,1,phasic,1.2559999999994034
13,4,OD,4,5.3,2,phasic,1.543999999999869
13,4,OD,4,5.3,3,phasic,2.212000000000444
13,4,OD,4,5.3,4,phasic,3.5120000000006257
13,4,OD,4,5.3,0,tonic,9.770000000000437
13,4,OD,4,5.3,1,tonic,24.26800000000003
13,4,OD,4,5.3,2,tonic,9.842000000000553
13,4,OD,4,5.3,3,tonic,12.877999999999702
13,4,OD,4,5.3,4,tonic,67.71199999999953
13,4,OD,4,5.3,5,tonic,1.4219999999995707
13,4,OD,4,5.3,6,tonic,29.0
13,4,OD,4,5.3,7,tonic,22.0
13,4,OD,4,5.3,8,tonic,4.0
6,3,HC,4,3,0,phasic,1.5779999999999745
6,3,HC,4,3,1,phasic,3.451999999999998
6,3,HC,4,3,2,phasic,1.33400000000006
6,3,HC,4,3,3,phasic,2.44600000000014
6,3,HC,4,3,4,phasic,1.240000000000009
6,3,HC,4,3,5,phasic,1.5340000000001055
6,3,HC,4,3,6,phasic,1.3699999999998909
6,3,HC,4,3,0,tonic,8.0
6,3,HC,4,3,1,tonic,39.875999999999976
6,3,HC,4,3,2,tonic,0.5460000000000491
6,3,HC,4,3,3,tonic,31.422000000000025
6,3,HC,4,3,4,tonic,28.895999999999958
6,3,HC,4,3,5,tonic,19.139999999999873
6,3,HC,4,3,6,tonic,31.617999999999938
6,3,HC,4,3,7,tonic,37.541999999999916
6,3,HC,4,3,8,tonic,0.9700000000000273
6,3,HC,4,3,9,tonic,6.036000000000058
6,3,HC,4,3,10,tonic,26.0
9,3,OR,2,1,0,phasic,1.3479999999999563
9,3,OR,2,1,0,tonic,75.57200000000012
9,3,OR,2,1,1,tonic,19.079999999999927
4,3,OR,1,5.2,0,phasic,2.106000000000222
4,3,OR,1,5.2,1,phasic,1.0599999999999454
4,3,OR,1,5.2,2,phasic,1.66399999999976
4,3,OR,1,5.2,3,phasic,1.8739999999997963
4,3,OR,1,5.2,4,phasic,1.837999999999738
4,3,OR,1,5.2,5,phasic,1.2640000000001237
4,3,OR,1,5.2,0,tonic,30.847999999999956
4,3,OR,1,5.2,1,tonic,38.417999999999665
4,3,OR,1,5.2,2,tonic,15.568000000000211
4,3,OR,1,5.2,3,tonic,52.0
4,3,OR,1,5.2,4,tonic,15.680000000000291
4,3,OR,1,5.2,5,tonic,57.42399999999998
4,3,OR,1,5.2,6,tonic,0.3580000000001746
4,3,OR,1,5.2,7,tonic,4.542000000000371
4,3,OR,1,5.2,8,tonic,2.355999999999767
4,3,OR,1,5.2,9,tonic,41.0
13,4,OD,4,5.1,0,phasic,2.433999999999969
13,4,OD,4,5.1,1,phasic,3.4300000000000637
13,4,OD,4,5.1,0,tonic,59.53600000000006
13,4,OD,4,5.1,1,tonic,12.442000000000007
